pi_time,motor_position,motor_speed,motor_current,motor_temperature
0.3481464385986328,0.0,0.0,0.0,31
0.3521277904510498,0.0,0.0,0.0,31
0.35813403129577637,0.0,0.0,0.0,31
0.3621480464935303,0.0,0.0,0.0,31
0.36814022064208984,0.0,0.0,0.0,31
0.3721299171447754,0.0,0.0,0.0,31
0.3781321048736572,0.0,0.0,0.0,31
0.3821568489074707,0.0,-180.0,0.0,31
0.3882558345794678,0.0,90.0,0.0,31
0.3921654224395752,0.0,-90.0,0.0,31
0.3981664180755615,0.0,0.0,0.0,31
0.4021615982055664,0.0,0.0,0.0,31
0.4081566333770752,0.0,0.0,0.0,31
0.41217970848083496,0.0,-90.0,0.0,31
0.41816115379333496,0.0,-90.0,0.0,31
0.42215991020202637,0.0,0.0,0.0,31
0.4281597137451172,0.0,90.0,0.0,31
0.4321589469909668,0.0,0.0,0.0,31
0.438157320022583,0.0,0.0,0.0,31
0.4422004222869873,0.0,0.0,0.0,31
0.44815826416015625,0.0,0.0,0.0,31
0.452160120010376,0.0,0.0,0.0,31
0.45815372467041016,0.0,0.0,0.0,31
0.4621577262878418,0.0,0.0,0.0,31
0.4681541919708252,0.0,0.0,0.0,31
0.47217464447021484,0.0,90.0,0.0,31
0.47815442085266113,0.0,0.0,0.0,31
0.48215746879577637,0.0,0.0,0.0,31
0.4881558418273926,0.0,90.0,0.0,31
0.49216198921203613,0.0,0.0,0.0,31
0.4982161521911621,0.0,0.0,0.0,31
0.5021586418151855,0.0,0.0,0.0,31
0.5081577301025391,0.0,0.0,0.0,31
0.5121574401855469,0.0,0.0,0.0,31
0.5181546211242676,0.0,0.0,0.0,31
0.522167444229126,0.0,0.0,0.0,31
0.5281713008880615,0.0,0.0,0.0,31
0.5321571826934814,0.0,0.0,0.0,31
0.5381791591644287,0.0,0.0,0.0,31
0.542163610458374,0.0,0.0,0.0,31
0.5481576919555664,0.0,0.0,0.0,31
0.5521540641784668,0.0,0.0,0.0,31
0.5581555366516113,0.0,0.0,0.0,31
0.5621538162231445,0.0,0.0,0.0,31
0.5681746006011963,0.0,-90.0,0.0,31
0.5721526145935059,0.0,0.0,0.0,31
0.5781528949737549,0.0,0.0,0.0,31
0.5821571350097656,0.0,0.0,0.0,31
0.5882458686828613,0.0,0.0,0.0,31
0.5921549797058105,0.0,0.0,0.0,31
0.598149299621582,0.0,0.0,0.0,31
0.6021599769592285,0.0,0.0,0.0,31
0.6081585884094238,0.0,0.0,0.0,31
0.6121513843536377,0.0,-90.0,0.0,31
0.6181511878967285,0.0,0.0,0.0,31
0.622147798538208,0.0,0.0,0.0,31
0.6281497478485107,0.0,0.0,0.0,31
0.6321485042572021,0.0,0.0,0.0,31
0.6381490230560303,0.0,90.0,0.0,31
0.6421542167663574,0.0,0.0,0.0,31
0.6481523513793945,0.0,0.0,0.0,31
0.6521522998809814,0.0,-90.0,0.0,31
0.6581478118896484,0.0,0.0,0.0,31
0.6621489524841309,0.0,0.0,0.0,31
0.6681499481201172,0.0,-90.0,0.0,31
0.6721525192260742,0.0,0.0,0.0,31
0.6781477928161621,0.0,0.0,0.0,31
0.6821517944335938,0.0,0.0,0.0,31
0.6884074211120605,0.0,0.0,0.0,31
0.6923792362213135,0.0,0.0,0.0,31
0.6983823776245117,0.0,0.0,0.0,31
0.7023861408233643,0.0,0.0,0.0,31
0.7083828449249268,0.0,-90.0,0.0,31
0.7123808860778809,0.0,0.0,0.0,31
0.718386173248291,0.0,0.0,0.0,31
0.7224152088165283,0.0,0.0,0.0,31
0.7283813953399658,0.0,-90.0,0.0,31
0.7323832511901855,0.0,0.0,0.0,31
0.7384071350097656,0.0,90.0,0.0,31
0.7423853874206543,0.0,0.0,0.0,31
0.7483763694763184,0.0,0.0,0.0,31
0.752382755279541,0.0,0.0,0.0,31
0.7583794593811035,0.0,0.0,0.0,31
0.7623810768127441,0.0,0.0,0.0,31
0.7684059143066406,0.0,-90.0,0.0,31
0.7723803520202637,0.0,-90.0,0.0,31
0.7783889770507812,0.0,0.0,0.0,31
0.7823753356933594,0.0,0.0,0.0,31
0.7883810997009277,0.0,0.0,0.0,31
0.7922854423522949,0.0,0.0,0.0,31
0.798302412033081,0.0,0.0,0.0,31
0.8022844791412354,0.0,0.0,0.0,31
0.8083276748657227,0.0,0.0,0.0,31
0.8125333786010742,0.0,90.0,0.0,31
0.8182992935180664,0.0,-90.0,0.0,31
0.8222916126251221,0.0,90.0,0.0,31
0.8283016681671143,0.0,90.0,0.0,31
0.8322868347167969,0.0,0.0,0.0,31
0.8383021354675293,0.0,90.0,0.0,31
0.8422889709472656,0.0,0.0,0.0,31
0.8482999801635742,0.0,90.0,0.0,31
0.8522849082946777,0.0,-90.0,0.0,31
0.8582987785339355,0.0,0.0,0.0,31
0.862302303314209,0.0,0.0,0.0,31
0.8682985305786133,0.0,0.0,0.0,31
0.8722879886627197,0.0,0.0,0.0,31
0.8782963752746582,0.0,90.0,0.0,31
0.8822822570800781,0.0,0.0,0.0,31
0.8882918357849121,0.0,0.0,0.0,31
0.8922686576843262,0.0,90.0,0.0,31
0.8983919620513916,0.0,0.0,0.0,31
0.9022731781005859,0.0,90.0,0.0,31
0.9083101749420166,0.0,-180.0,0.0,31
0.912266731262207,0.0,-90.0,0.0,31
0.9183402061462402,0.0,90.0,0.0,31
0.9222707748413086,0.0,0.0,0.0,31
0.9283108711242676,0.0,-90.0,0.0,31
0.9322681427001953,0.0,90.0,0.0,31
0.9383108615875244,0.0,0.0,0.0,31
0.9422626495361328,0.0,0.0,0.0,31
0.9483273029327393,0.0,-90.0,0.0,31
0.9522645473480225,0.0,0.0,0.0,31
0.9583077430725098,0.0,0.0,0.0,31
0.9622645378112793,0.0,0.0,0.0,31
0.9683425426483154,0.0,90.0,0.0,31
0.9722678661346436,0.0,0.0,0.0,31
0.9783096313476562,0.0,0.0,0.0,31
0.9823813438415527,0.0,-90.0,0.0,31
0.9884023666381836,0.0,0.0,0.0,31
0.9923040866851807,0.0,0.0,0.0,31
0.9982919692993164,0.0,0.0,0.0,31
1.0022954940795898,0.0,0.0,0.0,31
1.0083084106445312,0.0,0.0,0.0,31
1.012291431427002,0.0,0.0,0.0,31
1.0183277130126953,0.0,0.0,0.0,31
1.0222907066345215,0.0,90.0,0.0,31
1.0282986164093018,0.0,0.0,0.0,31
1.032294511795044,0.0,0.0,0.0,31
1.0382969379425049,0.0,0.0,0.0,31
1.0422792434692383,0.0,0.0,0.0,31
1.0483489036560059,0.0,0.0,0.0,31
1.0522959232330322,0.0,0.0,0.0,31
1.0583539009094238,0.0,0.0,0.0,31
1.062298059463501,0.0,0.0,0.0,31
1.0682990550994873,0.0,0.0,0.0,31
1.0722832679748535,0.0,-90.0,0.0,31
1.0783233642578125,0.0,0.0,0.0,31
1.0822973251342773,0.0,0.0,0.0,31
1.0883755683898926,0.0,-90.0,0.0,31
1.0923337936401367,0.0,0.0,0.0,31
1.0983319282531738,0.0,0.0,0.0,31
1.102325677871704,0.0,0.0,0.0,31
1.1083297729492188,0.0,0.0,0.0,31
1.1123309135437012,0.0,180.0,0.0,31
1.1183295249938965,0.0,0.0,0.0,31
1.122323989868164,0.0,90.0,0.0,31
1.1283283233642578,0.0,0.0,0.0,31
1.132321834564209,0.0,0.0,0.0,31
1.1383366584777832,0.0,0.0,0.0,31
1.142329454421997,0.0,90.0,0.0,31
1.1483261585235596,0.0,0.0,0.0,31
1.1523056030273438,0.0,0.0,0.0,31
1.1583075523376465,0.0,0.0,0.0,31
1.1622982025146484,0.0,0.0,0.0,31
1.1683025360107422,0.0,0.0,0.0,31
1.1723039150238037,0.0,-90.0,0.0,31
1.1782937049865723,0.0,0.0,0.0,31
1.1822946071624756,0.0,0.0,0.0,31
1.1883761882781982,0.0,0.0,0.0,31
1.1922883987426758,0.0,-180.0,0.0,31
1.1982929706573486,0.0,-90.0,0.0,31
1.2022857666015625,0.0,0.0,0.0,31
1.20829439163208,0.0,0.0,0.0,31
1.2122852802276611,0.0,0.0,0.0,31
1.2182905673980713,0.0,0.0,0.0,31
1.2224621772766113,0.0,0.0,0.0,31
1.228297233581543,0.0,0.0,0.0,31
1.2324697971343994,0.0,-90.0,0.0,31
1.2382888793945312,0.0,0.0,0.0,31
1.24228835105896,0.0,0.0,0.0,31
1.2482900619506836,0.0,0.0,0.0,31
1.252289056777954,0.0,0.0,0.0,31
1.2583491802215576,0.0,0.0,0.0,31
1.2623257637023926,0.0,0.0,0.0,31
1.268333911895752,0.0,90.0,0.0,31
1.272331714630127,0.0,0.0,0.0,31
1.2783432006835938,0.0,0.0,0.0,31
1.282379150390625,0.0,0.0,0.0,31
1.2883262634277344,0.0,90.0,0.0,31
1.292323112487793,0.0,-90.0,0.0,31
1.2983226776123047,0.0,-90.0,0.0,31
1.302323579788208,0.0,0.0,0.0,31
1.308349847793579,0.0,0.0,0.0,31
1.312321424484253,0.0,0.0,0.0,31
1.3183238506317139,0.0,0.0,0.0,31
1.3223226070404053,0.0,0.0,0.0,31
1.3283209800720215,0.0,0.0,0.0,31
1.3323235511779785,0.0,90.0,0.0,31
1.3383219242095947,0.0,0.0,0.0,31
1.3423218727111816,0.0,0.0,0.0,31
1.3483240604400635,0.0,-90.0,0.0,31
1.3523187637329102,0.0,0.0,0.0,31
1.358337640762329,0.0,0.0,0.0,31
1.3623175621032715,0.0,-90.0,0.0,31
1.3683207035064697,0.0,0.0,0.0,31
1.3723196983337402,0.0,0.0,0.0,31
1.378316879272461,0.0,0.0,0.0,31
1.3823177814483643,0.0,0.0,0.0,31
1.3884365558624268,0.0,0.0,0.0,31
1.3923215866088867,0.0,0.0,0.0,31
1.3983218669891357,0.0,0.0,0.0,31
1.4023168087005615,0.0,-90.0,0.0,31
1.4083161354064941,0.0,0.0,0.0,31
1.4123175144195557,0.0,0.0,0.0,31
1.4183192253112793,0.0,0.0,0.0,31
1.4223155975341797,0.0,0.0,0.0,31
1.4283466339111328,0.0,0.0,0.0,31
1.4323127269744873,0.0,0.0,0.0,31
1.438319444656372,0.0,0.0,0.0,31
1.4423131942749023,0.0,0.0,0.0,31
1.4483146667480469,0.0,90.0,0.0,31
1.4523179531097412,0.0,-90.0,0.0,31
1.4583206176757812,0.0,180.0,0.0,31
1.4623167514801025,0.0,0.0,0.0,31
1.4683177471160889,0.0,-90.0,0.0,31
1.472316026687622,0.0,0.0,0.0,31
1.4783015251159668,0.0,0.0,0.0,31
1.4822850227355957,0.0,90.0,0.0,31
1.4883055686950684,0.0,0.0,0.0,31
1.492286205291748,0.0,0.0,0.0,31
1.4982926845550537,0.0,0.0,0.0,31
1.5022797584533691,0.0,0.0,0.0,31
1.5082929134368896,0.0,90.0,0.0,31
1.5122764110565186,0.0,90.0,0.0,31
1.5182900428771973,0.0,0.0,0.0,31
1.526515245437622,0.0,90.0,0.0,31
1.5283699035644531,0.0,-90.0,0.0,31
1.5323164463043213,0.0,0.0,0.0,31
1.538311243057251,0.0,90.0,0.0,31
1.5422842502593994,0.0,0.0,0.0,31
1.5482850074768066,0.0,0.0,0.0,31
1.5523829460144043,0.0,0.0,0.0,31
1.5582890510559082,0.0,0.0,0.0,31
1.5622837543487549,0.0,0.0,0.0,31
1.5682909488677979,0.0,0.0,0.0,31
1.5722808837890625,0.0,90.0,0.0,31
1.5782959461212158,0.0,0.0,0.0,31
1.5822806358337402,0.0,0.0,0.0,31
1.5883924961090088,0.0,0.0,0.0,31
1.592275619506836,0.0,0.0,0.0,31
1.5982863903045654,0.0,0.0,0.0,31
1.6022772789001465,0.0,0.0,0.0,31
1.6083004474639893,0.0,0.0,0.0,31
1.612278699874878,0.0,0.0,0.0,31
1.6183326244354248,0.0,-90.0,0.0,31
1.6222763061523438,0.0,0.0,0.0,31
1.628281831741333,0.0,90.0,0.0,31
1.632277250289917,0.0,0.0,0.0,31
1.6382770538330078,0.0,0.0,0.0,31
1.6422936916351318,0.0,0.0,0.0,31
1.6482822895050049,0.0,0.0,0.0,31
1.6522748470306396,0.0,0.0,0.0,31
1.6582956314086914,0.0,-90.0,0.0,31
1.662278652191162,0.0,-90.0,0.0,31
1.6682734489440918,0.0,90.0,0.0,31
1.6722772121429443,0.0,90.0,0.0,31
1.6782758235931396,0.0,0.0,0.0,31
1.6822764873504639,0.0,0.0,0.0,31
1.6883225440979004,0.0,0.0,0.0,31
1.6923151016235352,0.0,0.0,0.0,31
1.6983187198638916,0.0,0.0,0.0,31
1.7023138999938965,0.0,0.0,0.0,31
1.7083172798156738,0.0,0.0,0.0,31
1.7123150825500488,0.0,0.0,0.0,31
1.7183144092559814,0.0,0.0,0.0,31
1.7223083972930908,0.0,0.0,0.0,31
1.7283120155334473,0.0,0.0,0.0,31
1.7323143482208252,0.0,0.0,0.0,31
1.7383131980895996,0.0,90.0,0.0,31
1.742318868637085,0.0,0.0,0.0,31
1.748361587524414,0.0,0.0,0.0,31
1.7523119449615479,0.0,0.0,0.0,31
1.7583301067352295,0.0,0.0,0.0,31
1.7623090744018555,0.0,0.0,0.0,31
1.768322467803955,0.0,-90.0,0.0,31
1.7723181247711182,0.0,0.0,0.0,31
1.7783162593841553,0.0,0.0,0.0,31
1.7823195457458496,0.0,0.0,0.0,31
1.7883968353271484,0.0,90.0,0.0,31
1.7922675609588623,0.0,0.0,0.0,31
1.7982754707336426,0.0,0.0,0.0,31
1.802278995513916,0.0,0.0,0.0,31
1.8082597255706787,0.0,0.0,0.0,31
1.8122446537017822,0.0,0.0,0.0,31
1.8182463645935059,0.0,0.0,0.0,31
1.8222427368164062,0.0,0.0,0.0,31
1.8282463550567627,0.0,0.0,0.0,31
1.8322417736053467,0.0,0.0,0.0,31
1.8382399082183838,0.0,0.0,0.0,31
1.8426365852355957,0.0,0.0,0.0,31
1.8482458591461182,0.0,-90.0,0.0,31
1.8522443771362305,0.0,-90.0,0.0,31
1.8582465648651123,0.0,0.0,0.0,31
1.8622400760650635,0.0,0.0,0.0,31
1.8682451248168945,0.0,0.0,0.0,31
1.8722388744354248,0.0,-90.0,0.0,31
1.8782408237457275,0.0,-90.0,0.0,31
1.8822405338287354,0.0,0.0,0.0,31
1.8882687091827393,0.0,0.0,0.0,31
1.8922724723815918,0.0,0.0,0.0,31
1.8982765674591064,0.0,0.0,0.0,31
1.902275800704956,0.0,0.0,0.0,31
1.9083173274993896,0.0,-90.0,0.0,31
1.9123148918151855,0.0,0.0,0.0,31
1.9182989597320557,0.0,0.0,0.0,31
1.9222805500030518,0.0,90.0,0.0,31
1.9282910823822021,0.0,0.0,0.0,31
1.9322805404663086,0.0,0.0,0.0,31
1.938298225402832,0.0,-90.0,0.0,31
1.942277431488037,0.0,0.0,0.0,31
1.9483208656311035,0.0,0.0,0.0,31
1.952317476272583,0.0,-90.0,0.0,31
1.9583077430725098,0.0,0.0,0.0,31
1.9623126983642578,0.0,0.0,0.0,31
1.9683854579925537,0.0,0.0,0.0,31
1.9723172187805176,0.0,0.0,0.0,31
1.9783072471618652,0.0,0.0,0.0,31
1.9825365543365479,0.0,-180.0,0.0,31
1.9891180992126465,0.0,-90.0,0.0,31
1.992311954498291,0.0,-90.0,0.0,31
1.9983091354370117,0.0,-270.0,0.0,31
2.0023374557495117,0.0,-90.0,0.0,31
2.008310556411743,0.0,-180.0,0.0,31
2.0125508308410645,0.0,-180.0,0.0,31
2.018307685852051,0.0,-270.0,0.0,31
2.0223023891448975,0.0,-360.0,0.0,31
2.028303623199463,0.0,-900.0,0.0,31
2.032304286956787,0.014959965017094255,-1350.0,0.0,31
2.0383076667785645,0.02991993003418851,-3510.0,0.0,31
2.0423076152801514,0.04487989505128277,-5490.0,0.0,31
2.0483193397521973,0.07479982508547127,-8820.0,0.0,31
2.0523083209991455,0.10471975511965978,-11160.0,0.0,31
2.05830717086792,0.1645596151880368,-14310.0,0.0,31
2.062302589416504,0.20943951023931956,-16470.0,0.0,31
2.068308115005493,0.2692793703076966,-19710.0,0.0,31
2.0723018646240234,0.3291192303760736,-21600.0,0.0,31
2.07830810546875,0.4039190554615449,-24030.0,0.0,31
2.0823049545288086,0.4637589155299219,-25650.0,0.0,31
2.0883145332336426,0.5535187056324875,-27990.0,0.0,31
2.092268943786621,0.6283185307179586,-29340.0,0.0,31
2.098268747329712,0.7330382858376184,-31320.0,0.0,31
2.102267026901245,0.8078381109230898,-32580.0,0.0,31
2.1082658767700195,0.9125578660427495,-34200.0,0.0,31
2.1122665405273438,0.9873576911282208,-34920.0,0.0,31
2.118265390396118,1.107037411264975,-35550.0,0.0,31
2.1222739219665527,1.181837236350446,-35820.0,0.0,31
2.128260374069214,1.2865569914701058,-35730.0,0.0,31
2.1322662830352783,1.3613568165555772,-35550.0,0.0,31
2.138258695602417,1.4810365366923313,-35010.0,0.0,31
2.1422741413116455,1.5558363617778026,-34830.0,0.0,31
2.1482744216918945,1.6605561168974623,-34560.0,0.0,31
2.152266263961792,1.7353559419829336,-34380.0,0.0,31
2.158264398574829,1.8400756971025933,-34380.0,0.0,31
2.16451096534729,1.9148755221880647,-34560.0,0.0,31
2.1682686805725098,2.019595277307724,-34920.0,0.0,31
2.172267436981201,2.10935506741029,-35460.0,0.0,31
2.1782877445220947,2.21407482252995,-36090.0,0.0,31
2.1822643280029297,2.3038346126325155,-36900.0,0.0,31
2.1883809566497803,2.423514332769269,-37620.0,0.0,31
2.192308187484741,2.49831415785474,-38340.0,0.0,31
2.198296308517456,2.617993877991495,-38700.0,0.0,31
2.20229172706604,2.7077536680940595,-39060.0,0.0,31
2.208292245864868,2.8274333882308142,-39150.0,0.0,31
2.212294578552246,2.9171931783333793,-39060.0,0.0,31
2.2182891368865967,3.0368728984701336,-38610.0,0.0,31
2.222289800643921,3.111672723555605,-38250.0,0.0,31
2.2282910346984863,3.231352443692359,-37620.0,0.0,31
2.2322938442230225,3.30615226877783,-37170.0,0.0,31
2.2382984161376953,3.4258319889145845,-36630.0,0.0,31
2.2422988414764404,3.500631814000055,-36180.0,0.0,31
2.2482945919036865,3.62031153413681,-35820.0,0.0,31
2.252296209335327,3.6801513942051867,-35550.0,0.0,31
2.2582969665527344,3.7998311143419405,-35190.0,0.0,31
2.262295961380005,3.874630939427412,-34920.0,0.0,31
2.268310070037842,3.9793506945470716,-34650.0,0.0,31
2.2722997665405273,4.054150519632543,-34470.0,0.0,31
2.278292655944824,4.158870274752203,-33930.0,0.0,31
2.2827939987182617,4.233670099837674,-33750.0,0.0,31
2.288425922393799,4.338389854957334,-33210.0,0.0,31
2.295334815979004,4.3683097849915224,-32760.0,0.0,31
2.2982685565948486,4.50294947014537,-32040.0,0.0,31
2.302260160446167,4.562789330213747,-31590.0,0.0,31
2.308234453201294,4.667509085333408,-30870.0,0.0,31
2.3122406005859375,4.727348945401784,-30240.0,0.0,31
2.3182597160339355,4.81710873550435,-29070.0,0.0,31
2.322269916534424,4.876948595572727,-28080.0,0.0,31
2.3282594680786133,4.951748420658198,-26730.0,0.0,31
2.3322601318359375,4.99662831570948,-25290.0,0.0,31
2.338258743286133,5.071428140794952,-23310.0,0.0,31
2.3424956798553467,5.116308035846235,-21690.0,0.0,31
2.3482604026794434,5.176147895914612,-19170.0,0.0,31
2.35225510597229,5.206067825948801,-17190.0,0.0,31
2.3582587242126465,5.23598775598299,-14490.0,0.0,31
2.3622586727142334,5.265907686017178,-12240.0,0.0,31
2.368258476257324,5.280867651034272,-8730.0,0.0,31
2.3722634315490723,5.280867651034272,-6390.0,0.0,31
2.3782591819763184,5.280867651034272,-2880.0,0.0,31
2.3822574615478516,5.280867651034272,-1170.0,0.0,31
2.3882899284362793,5.280867651034272,-180.0,0.0,31
2.392261505126953,5.280867651034272,-90.0,0.0,31
2.39825701713562,5.280867651034272,0.0,0.0,31
2.4022533893585205,5.280867651034272,90.0,0.0,31
2.408250331878662,5.280867651034272,0.0,0.0,31
2.4122536182403564,5.280867651034272,0.0,0.0,31
2.418255567550659,5.280867651034272,0.0,0.0,31
2.4222495555877686,5.280867651034272,90.0,0.0,31
2.4282748699188232,5.280867651034272,180.0,0.0,31
2.432255506515503,5.280867651034272,90.0,0.0,31
2.4382526874542236,5.280867651034272,270.0,0.0,31
2.44228458404541,5.280867651034272,180.0,0.0,31
2.448265552520752,5.280867651034272,180.0,0.0,31
2.452258825302124,5.280867651034272,90.0,0.0,31
2.4582529067993164,5.280867651034272,270.0,0.0,31
2.462254047393799,5.280867651034272,270.0,0.0,31
2.468252658843994,5.280867651034272,360.0,0.0,31
2.4722559452056885,5.280867651034272,360.0,0.0,31
2.4782536029815674,5.280867651034272,900.0,0.0,31
2.484436511993408,5.265907686017178,1440.0,0.0,31
2.4883811473846436,5.250947721000084,3330.0,0.0,31
2.492290496826172,5.23598775598299,4410.0,0.0,31
2.4982903003692627,5.221027790965895,6210.0,0.0,31
2.502288579940796,5.206067825948801,7200.0,0.0,31
2.5082976818084717,5.176147895914612,8550.0,0.0,31
2.512322187423706,5.146227965880423,9360.0,0.0,31
2.518293857574463,5.116308035846235,10980.0,0.0,31
2.5223333835601807,5.086388105812047,12240.0,0.0,31
2.5283620357513428,5.026548245743669,13860.0,0.0,31
2.5323078632354736,4.99662831570948,14940.0,0.0,31
2.5383026599884033,4.936788455641104,16650.0,0.0,31
2.542299747467041,4.891908560589822,18000.0,0.0,31
2.548306941986084,4.832068700521445,19440.0,0.0,31
2.5523033142089844,4.787188805470161,20880.0,0.0,31
2.558298110961914,4.712388980384691,22680.0,0.0,31
2.5622730255126953,4.652549120316313,23850.0,0.0,31
2.5683226585388184,4.562789330213747,26100.0,0.0,31
2.572295665740967,4.50294947014537,27450.0,0.0,31
2.5782997608184814,4.413189680042804,29790.0,0.0,31
2.58229923248291,4.338389854957334,31320.0,0.0,31
2.5884172916412354,4.21871013482058,33930.0,0.0,31
2.5922634601593018,4.143910309735109,35370.0,0.0,31
2.5982604026794434,4.00927062458126,38340.0,0.0,31
2.6022562980651855,3.9344707994957893,39960.0,0.0,31
2.608259916305542,3.7848711493248466,42300.0,0.0,31
2.614527463912964,3.6951113592222815,43470.0,0.0,31
2.6182665824890137,3.545511709051339,44910.0,0.0,31
2.6222596168518066,3.455751918948773,45630.0,0.0,31
2.6282567977905273,3.30615226877783,45990.0,0.0,31
2.632258415222168,3.201432513658171,46260.0,0.0,31
2.6382594108581543,3.0518328634872285,46170.0,0.0,31
2.6422579288482666,2.9620730733846625,46620.0,0.0,31
2.6482632160186768,2.81247342321372,47520.0,0.0,31
2.6522586345672607,2.7077536680940595,48060.0,0.0,31
2.65826153755188,2.5431940529060233,49320.0,0.0,31
2.662252902984619,2.4384742977863634,50130.0,0.0,31
2.66825532913208,2.2739146825983267,50760.0,0.0,31
2.672276258468628,2.169194927478667,50940.0,0.0,31
2.678258180618286,2.00463531229063,50670.0,0.0,31
2.682252883911133,1.8999155571709703,49950.0,0.0,31
2.6882572174072266,1.7503159070000276,48780.0,0.0,31
2.6923043727874756,1.6455961518803681,47700.0,0.0,31
2.6983156204223633,1.51095646672652,46350.0,0.0,31
2.702300786972046,1.421196676623954,45090.0,0.0,31
2.708266258239746,1.2865569914701058,43470.0,0.0,31
2.7122628688812256,1.1967972013675403,42210.0,0.0,31
2.7182629108428955,1.0771174812307864,40050.0,0.0,31
2.7222602367401123,1.002317656145315,38340.0,0.0,31
2.7282612323760986,0.882637936008561,35820.0,0.0,31
2.732260227203369,0.8227980759401841,33750.0,0.0,31
2.7382588386535645,0.7330382858376184,30870.0,0.0,31
2.742258071899414,0.6731984257692414,28890.0,0.0,31
2.748263359069824,0.5983986006837702,25920.0,0.0,31
2.7522597312927246,0.5535187056324875,24030.0,0.0,31
2.7582576274871826,0.4936788455641104,21150.0,0.0,31
2.762258768081665,0.4637589155299219,19350.0,0.0,31
2.7683002948760986,0.4188790204786391,16650.0,0.0,31
2.7722973823547363,0.38895909044445065,14850.0,0.0,31
2.778294801712036,0.3590391604102622,12240.0,0.0,31
2.7822983264923096,0.3440791953931679,10350.0,0.0,31
2.7882936000823975,0.3141592653589793,7920.0,0.0,31
2.7922861576080322,0.3141592653589793,6210.0,0.0,31
2.79825496673584,0.2991993003418851,3870.0,0.0,31
2.8022525310516357,0.2991993003418851,2430.0,0.0,31
2.8082499504089355,0.2991993003418851,450.0,0.0,31
2.812257766723633,0.2991993003418851,270.0,0.0,31
2.8182544708251953,0.2991993003418851,0.0,0.0,31
2.8222522735595703,0.2991993003418851,90.0,0.0,31
2.8282551765441895,0.2991993003418851,0.0,0.0,31
2.8322532176971436,0.2991993003418851,0.0,0.0,31
2.8382508754730225,0.2991993003418851,0.0,0.0,31
2.8422536849975586,0.2991993003418851,0.0,0.0,31
2.8482813835144043,0.2991993003418851,-90.0,0.0,31
2.8522543907165527,0.2991993003418851,90.0,0.0,31
2.8582522869110107,0.2991993003418851,-90.0,0.0,31
2.8622500896453857,0.2991993003418851,0.0,0.0,31
2.8682525157928467,0.2991993003418851,0.0,0.0,31
2.8722493648529053,0.2991993003418851,90.0,0.0,31
2.878251552581787,0.2991993003418851,0.0,0.0,31
